,index,time,Coal,Gas,Hydro,Multiple Fuels,Nuclear,Oil,Other,Other Renewables,Solar,Storage,Wind,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,0
64,64,10/9/2017 4:00:00 PM,32151.0,40570.5,3657.8,1198.1,29418.1,992.9,0.0,539.6,174.8,0.0,1117.4,2191.9,1763.9,2150.1,2162.4,2134.3,2359.1,2387.4,47.62,0.1,-1.23,55.18,0.65,-1.09,51.95,7.28,-0.94,52.21,3.3,0.06,44.39,3.12,0.4,40.66,2.67,1.1,46.49,54.74,58.29,55.57,47.91,44.43,53401
65,65,10/9/2017 5:00:00 PM,32199.4,40219.8,3227.5,1197.5,29443.7,1298.2,0.0,509.5,98.5,0.0,1050.3,2201.7,1795.4,2123.2,2122.0,2126.8,2346.5,2397.2,46.87,-0.1,-1.2,52.27,2.57,-1.11,48.01,5.07,-0.88,47.78,2.91,0.11,40.86,3.01,0.33,38.82,2.54,0.93,45.57,53.73,52.2,50.8,44.2,42.29,53401
66,66,10/9/2017 6:00:00 PM,32452.2,39759.6,3355.3,1215.4,29497.6,1595.2,0.0,508.7,0.0,0.0,783.2,2197.5,1820.1,2083.2,2080.3,2116.9,2327.4,2359.0,46.41,-0.47,-1.14,45.62,0.7,-0.65,41.79,3.16,-0.8,44.59,1.91,0.07,37.4,2.64,0.17,37.6,1.39,0.76,44.8,45.67,44.15,46.57,40.21,39.75,53401
67,67,10/9/2017 7:00:00 PM,32590.5,41039.5,3436.9,1219.6,29519.8,1665.6,0.0,503.5,0.0,0.0,718.8,2234.7,1885.9,2093.6,2088.5,2154.1,2333.1,2361.1,54.9,-0.39,-1.77,49.29,0.75,-0.91,42.85,3.37,-0.98,52.39,2.06,-0.21,40.01,2.28,-0.15,39.84,0.56,0.63,52.74,49.13,45.24,54.24,42.14,41.03,53401
68,68,10/9/2017 8:00:00 PM,31623.5,39770.5,2934.5,1178.7,29558.9,1747.1,0.0,490.1,0.0,0.0,1013.0,2201.9,1880.3,2063.2,2064.8,2154.7,2308.8,2339.0,46.34,0.22,-0.9,41.84,1.73,-0.37,40.51,3.64,-0.46,41.38,2.29,0.04,35.8,3.24,0.22,37.47,1.23,0.71,45.66,43.2,43.69,43.71,39.26,39.41,53401
69,69,10/9/2017 9:00:00 PM,30364.9,38647.2,1161.0,1204.7,29569.5,696.8,0.0,521.8,0.0,0.0,1171.5,2076.5,1833.6,2000.3,1988.7,2067.0,2197.8,2208.1,39.22,0.93,-0.3,34.98,1.73,-0.29,32.15,2.09,-0.26,34.16,1.31,0.3,28.59,2.14,0.24,28.26,1.2,0.45,39.85,36.42,33.98,35.77,30.97,29.91,53401
70,70,10/9/2017 10:00:00 PM,29898.3,34695.1,647.9,1038.9,29568.2,270.5,0.0,508.1,0.0,0.0,1197.4,1921.4,1760.7,1865.9,1866.6,1908.4,2043.6,2038.5,28.78,1.06,-0.25,28.11,1.48,0.07,26.46,2.1,-0.03,27.42,1.11,0.22,23.23,1.77,0.2,22.4,1.46,0.32,29.59,29.66,28.53,28.75,25.2,24.18,53401
71,71,10/9/2017 11:00:00 PM,27389.5,31909.7,321.6,830.6,29595.4,222.7,0.0,503.6,0.0,0.0,1209.7,1780.0,1691.4,1718.9,1734.0,1788.4,1894.5,1886.6,24.08,1.65,-0.3,24.48,2.15,-0.04,24.24,1.95,-0.12,23.94,0.95,0.05,21.67,1.68,0.13,21.49,0.88,0.42,25.43,26.59,26.07,24.94,23.48,22.79,53401
72,72,10/10/2017 12:00:00 AM,26854.8,27775.1,322.4,655.1,29461.3,226.4,0.0,505.5,0.0,0.0,1352.8,1687.4,1616.8,1605.8,1613.5,1722.8,1784.2,1764.2,22.68,1.55,-0.32,22.16,1.71,-0.25,24.67,1.82,0.15,23.79,1.01,0.45,21.86,0.91,0.23,20.11,1.6,0.46,23.91,23.62,26.64,25.25,23.0,22.17,54048
73,73,10/10/2017 1:00:00 AM,27373.3,24935.9,319.3,662.4,29453.9,178.0,0.0,495.2,0.0,0.0,1149.6,1614.6,1579.7,1512.2,1523.8,1657.1,1708.0,1681.1,20.99,1.78,-0.14,20.8,1.79,-0.15,22.01,1.9,0.19,21.95,0.93,0.47,20.7,0.96,0.26,18.86,1.84,0.47,22.63,22.44,24.1,23.35,21.92,21.17,54048
74,74,10/10/2017 2:00:00 AM,25886.3,23153.9,300.1,489.9,29460.6,180.5,0.0,501.8,0.0,0.0,894.6,1564.9,1571.2,1440.1,1463.8,1584.6,1656.0,1622.5,20.55,1.73,-0.08,19.81,1.96,-0.06,20.9,1.81,0.25,20.98,0.98,0.46,19.77,0.92,0.33,17.8,1.92,0.48,22.2,21.71,22.96,22.42,21.02,20.2,54048
75,75,10/10/2017 3:00:00 AM,24866.2,22042.5,316.7,472.3,29471.9,180.5,0.0,504.9,0.0,0.0,918.1,1540.3,1571.8,1392.4,1430.4,1549.9,1622.9,1590.6,20.34,1.8,0.02,19.04,1.92,0.02,20.23,1.74,0.22,20.26,1.18,0.48,19.18,0.93,0.35,17.22,2.0,0.48,22.16,20.98,22.19,21.92,20.46,19.7,54048
76,76,10/10/2017 4:00:00 AM,24414.6,22224.3,317.9,491.1,29475.0,180.1,0.0,509.3,0.0,0.0,919.4,1557.6,1599.9,1361.8,1423.8,1581.0,1648.0,1602.1,20.29,1.91,0.0,18.92,1.9,0.02,19.77,1.96,0.21,20.87,1.31,0.43,19.96,1.11,0.25,18.04,1.95,0.4,22.2,20.84,21.94,22.61,21.32,20.39,54048
77,77,10/10/2017 5:00:00 AM,26275.7,23150.4,326.4,603.6,29484.4,180.4,0.0,503.8,0.0,0.0,832.0,1657.5,1709.0,1363.7,1450.0,1688.0,1755.5,1702.4,21.54,1.87,-0.03,19.31,1.97,-0.01,20.2,1.99,0.01,23.19,1.55,0.19,22.29,1.35,-0.06,20.82,1.86,0.26,23.38,21.27,22.2,24.93,23.58,22.94,54048
78,78,10/10/2017 6:00:00 AM,28664.0,26689.0,408.8,672.7,29479.8,178.7,0.0,492.0,0.0,0.0,660.0,1843.0,1916.2,1398.5,1515.2,1897.8,1966.2,1907.6,29.55,1.78,-0.21,20.16,2.04,-0.1,20.65,2.39,0.05,29.58,2.41,0.24,27.19,1.53,-0.3,24.29,1.92,-0.16,31.12,22.1,23.09,32.23,28.42,26.05,54048
79,79,10/10/2017 7:00:00 AM,30552.1,29405.2,410.2,873.5,29490.3,177.7,0.0,496.2,0.0,0.0,750.4,1971.4,2068.9,1445.1,1597.5,2033.8,2112.8,2038.4,29.14,1.49,-0.46,21.07,2.02,-0.17,22.03,2.34,0.0,29.21,2.13,0.1,29.25,1.41,-0.02,24.11,1.33,-0.03,30.17,22.92,24.37,31.44,30.64,25.41,54048
80,80,10/10/2017 8:00:00 AM,30547.2,30197.4,413.5,821.5,29508.7,177.5,0.0,485.2,70.1,0.0,660.8,1987.7,2102.8,1495.9,1670.4,2072.1,2131.8,2062.8,29.71,1.23,-0.55,22.47,1.86,-0.12,23.42,2.23,0.15,29.33,2.21,0.12,29.16,1.34,0.04,24.22,1.58,0.02,30.39,24.21,25.8,31.66,30.54,25.82,54048
81,81,10/10/2017 9:00:00 AM,31360.4,31328.8,628.3,966.5,29503.4,176.6,0.0,486.8,224.7,0.0,603.7,2049.3,2148.9,1587.7,1763.8,2105.5,2164.2,2114.6,35.69,0.99,-0.73,24.58,2.1,-0.17,27.4,2.77,0.22,31.66,2.11,0.15,31.39,1.22,-0.03,26.01,1.74,0.08,35.95,26.51,30.39,33.92,32.58,27.83,54048
82,82,10/10/2017 10:00:00 AM,31178.8,32843.2,686.4,973.6,29480.0,177.0,0.0,470.8,278.1,0.0,723.4,2112.1,2192.0,1651.0,1865.7,2140.4,2186.1,2179.3,40.94,0.54,-0.88,28.57,1.9,-0.22,32.08,2.61,-0.1,37.21,2.21,-0.13,33.33,1.4,0.08,28.76,2.02,-0.03,40.6,30.25,34.59,39.29,34.81,30.75,54048
83,83,10/10/2017 11:00:00 AM,32150.7,34999.4,1017.0,1026.2,29462.7,191.6,0.0,489.7,383.5,0.0,813.5,2148.9,2216.2,1684.0,1946.9,2150.3,2175.3,2260.1,41.83,0.47,-0.8,32.22,1.37,-0.4,36.93,1.56,-0.14,39.85,3.25,-0.25,36.48,1.3,0.16,30.23,2.23,0.09,41.5,33.19,38.35,42.85,37.94,32.55,54048
84,84,10/10/2017 12:00:00 PM,32287.5,36761.4,1648.9,1081.7,29442.5,178.6,0.0,487.0,401.5,0.0,1055.1,2189.3,2231.9,1718.5,2011.3,2175.6,2167.2,2322.2,42.36,0.45,-1.19,34.86,0.57,-0.55,41.31,1.77,-0.39,41.71,4.02,-0.37,40.49,1.52,-0.18,34.9,3.08,0.25,41.62,34.88,42.69,45.36,41.83,38.23,54048
85,85,10/10/2017 1:00:00 PM,32433.5,37669.6,2161.5,1187.5,29596.3,773.5,0.0,471.8,374.3,0.0,1413.4,2228.4,2230.0,1728.7,2062.5,2207.1,2173.7,2395.9,43.39,-0.22,-1.17,39.66,0.83,-0.88,42.99,2.3,-0.63,43.98,3.34,-0.45,42.35,2.27,-0.01,37.01,3.21,0.06,42.0,39.61,44.66,46.87,44.61,40.28,54048
86,86,10/10/2017 2:00:00 PM,32405.5,37539.8,3182.1,1238.3,29591.9,867.9,0.0,506.5,382.6,0.0,1582.3,2244.9,2221.4,1725.4,2099.1,2199.0,2170.3,2391.8,45.9,1.45,-1.36,41.24,0.86,-1.05,47.34,2.18,-0.77,48.63,5.13,-0.8,44.47,3.38,-0.06,38.24,3.25,0.31,45.99,41.05,48.75,52.96,47.79,41.8,54048
87,87,10/10/2017 3:00:00 PM,31960.7,40021.8,3290.6,1238.6,29586.0,868.1,0.0,489.6,321.1,0.0,1316.8,2225.9,2197.1,1736.9,2132.3,2176.4,2146.4,2372.9,48.7,0.26,-1.74,43.77,0.17,-1.18,52.4,2.26,-1.02,50.52,5.23,-0.93,45.96,2.7,-0.01,39.8,3.06,0.43,47.22,42.76,53.64,54.82,48.65,43.29,54048
88,88,10/10/2017 4:00:00 PM,31582.8,39161.0,3857.1,1229.8,29595.8,1107.7,0.0,485.7,197.5,0.0,1482.0,2221.1,2191.9,1763.9,2150.1,2162.4,2134.3,2359.1,53.12,0.33,-1.97,47.62,0.1,-1.23,55.18,0.65,-1.09,51.95,7.28,-0.94,52.21,3.3,0.06,44.39,3.12,0.4,51.48,46.49,54.74,58.29,55.57,47.91,54048
89,89,10/10/2017 5:00:00 PM,31158.8,39119.6,3584.1,1232.3,29600.0,823.9,0.0,508.5,73.3,0.0,1673.9,2207.3,2201.7,1795.4,2123.2,2122.0,2126.8,2346.5,51.18,-0.32,-1.93,46.87,-0.1,-1.2,52.27,2.57,-1.11,48.01,5.07,-0.88,47.78,2.91,0.11,40.86,3.01,0.33,48.93,45.57,53.73,52.2,50.8,44.2,54048
90,90,10/10/2017 6:00:00 PM,30307.8,37827.5,3089.7,1235.3,29610.4,531.6,0.0,507.6,0.0,0.0,2446.2,2196.5,2197.5,1820.1,2083.2,2080.3,2116.9,2327.4,47.96,-1.06,-1.83,46.41,-0.47,-1.14,45.62,0.7,-0.65,41.79,3.16,-0.8,44.59,1.91,0.07,37.4,2.64,0.17,45.07,44.8,45.67,44.15,46.57,40.21,54048
91,91,10/10/2017 7:00:00 PM,30169.2,38399.9,3059.3,1223.0,29640.2,371.9,0.0,499.5,0.0,0.0,2828.8,2231.3,2234.7,1885.9,2093.6,2088.5,2154.1,2333.1,56.07,-1.84,-2.24,54.9,-0.39,-1.77,49.29,0.75,-0.91,42.85,3.37,-0.98,52.39,2.06,-0.21,40.01,2.28,-0.15,51.99,52.74,49.13,45.24,54.24,42.14,54048
92,92,10/10/2017 8:00:00 PM,30518.2,36327.2,1992.7,1047.6,29651.1,466.6,0.0,512.7,0.0,0.0,3063.5,2207.8,2201.9,1880.3,2063.2,2064.8,2154.7,2308.8,44.48,0.21,-1.6,46.34,0.22,-0.9,41.84,1.73,-0.37,40.51,3.64,-0.46,41.38,2.29,0.04,35.8,3.24,0.22,43.09,45.66,43.2,43.69,43.71,39.26,54048
93,93,10/10/2017 9:00:00 PM,30785.6,34283.8,491.9,877.5,29580.5,373.0,0.0,508.9,0.0,0.0,2698.5,2102.0,2076.5,1833.6,2000.3,1988.7,2067.0,2197.8,37.26,0.93,-1.09,39.22,0.93,-0.3,34.98,1.73,-0.29,32.15,2.09,-0.26,34.16,1.31,0.3,28.59,2.14,0.24,37.1,39.85,36.42,33.98,35.77,30.97,54048
94,94,10/10/2017 10:00:00 PM,29176.6,28524.2,419.6,799.0,29362.7,375.3,0.0,507.1,0.0,0.0,2651.6,1953.5,1921.4,1760.7,1865.9,1866.6,1908.4,2043.6,29.6,1.13,-0.64,28.78,1.06,-0.25,28.11,1.48,0.07,26.46,2.1,-0.03,27.42,1.11,0.22,23.23,1.77,0.2,30.09,29.59,29.66,28.53,28.75,25.2,54048
95,95,10/10/2017 11:00:00 PM,27910.5,25515.6,402.5,649.6,29381.5,171.7,0.0,516.9,0.0,0.0,2395.3,1827.3,1780.0,1691.4,1718.9,1734.0,1788.4,1894.5,25.58,0.79,-0.44,24.08,1.65,-0.3,24.48,2.15,-0.04,24.24,1.95,-0.12,23.94,0.95,0.05,21.67,1.68,0.13,25.93,25.43,26.59,26.07,24.94,23.48,54048
96,96,10/11/2017 12:00:00 AM,26285.2,22940.7,356.4,588.3,29414.9,173.3,0.0,503.6,0.0,0.0,2376.9,1729.8,1687.4,1616.8,1605.8,1613.5,1722.8,1784.2,24.86,0.23,-0.16,22.68,1.55,-0.32,22.16,1.71,-0.25,24.67,1.82,0.15,23.79,1.01,0.45,21.86,0.91,0.23,24.93,23.91,23.62,26.64,25.25,23.0,54051
97,97,10/11/2017 1:00:00 AM,24360.8,20556.6,361.1,503.5,29490.6,174.4,0.0,509.4,0.0,0.0,2338.3,1654.6,1614.6,1579.7,1512.2,1523.8,1657.1,1708.0,22.96,0.93,-0.08,20.99,1.78,-0.14,20.8,1.79,-0.15,22.01,1.9,0.19,21.95,0.93,0.47,20.7,0.96,0.26,23.81,22.63,22.44,24.1,23.35,21.92,54051
98,98,10/11/2017 2:00:00 AM,22096.7,20975.7,365.8,503.7,29521.7,176.9,0.0,514.6,0.0,0.0,2006.1,1604.3,1564.9,1571.2,1440.1,1463.8,1584.6,1656.0,21.99,1.12,0.14,20.55,1.73,-0.08,19.81,1.96,-0.06,20.9,1.81,0.25,20.98,0.98,0.46,19.77,0.92,0.33,23.25,22.2,21.71,22.96,22.42,21.02,54051
99,99,10/11/2017 3:00:00 AM,22038.6,20643.0,365.9,503.0,29510.5,177.0,0.0,518.7,0.0,0.0,1539.8,1583.5,1540.3,1571.8,1392.4,1430.4,1549.9,1622.9,21.66,1.12,0.14,20.34,1.8,0.02,19.04,1.92,0.02,20.23,1.74,0.22,20.26,1.18,0.48,19.18,0.93,0.35,22.92,22.16,20.98,22.19,21.92,20.46,54051
100,100,10/11/2017 4:00:00 AM,22252.0,20520.9,366.3,503.2,29527.6,177.1,0.0,524.3,0.0,0.0,1778.1,1604.0,1557.6,1599.9,1361.8,1423.8,1581.0,1648.0,21.73,1.39,0.14,20.29,1.91,0.0,18.92,1.9,0.02,19.77,1.96,0.21,20.87,1.31,0.43,19.96,1.11,0.25,23.26,22.2,20.84,21.94,22.61,21.32,54051
101,101,10/11/2017 5:00:00 AM,23996.5,21456.7,364.1,502.7,29533.3,176.2,0.0,515.2,0.0,0.0,2098.8,1722.0,1657.5,1709.0,1363.7,1450.0,1688.0,1755.5,25.18,1.18,-0.24,21.54,1.87,-0.03,19.31,1.97,-0.01,20.2,1.99,0.01,23.19,1.55,0.19,22.29,1.35,-0.06,26.12,23.38,21.27,22.2,24.93,23.58,54051
102,102,10/11/2017 6:00:00 AM,26991.8,24903.6,393.3,572.6,29544.4,175.9,0.0,549.3,0.0,0.0,1930.5,1940.6,1843.0,1916.2,1398.5,1515.2,1897.8,1966.2,31.79,1.7,-0.47,29.55,1.78,-0.21,20.16,2.04,-0.1,20.65,2.39,0.05,29.58,2.41,0.24,27.19,1.53,-0.3,33.02,31.12,22.1,23.09,32.23,28.42,54051
103,103,10/11/2017 7:00:00 AM,30399.1,27561.2,420.5,799.5,29551.9,222.2,0.0,554.6,0.0,0.0,1835.9,2095.8,1971.4,2068.9,1445.1,1597.5,2033.8,2112.8,33.79,1.32,-0.23,29.14,1.49,-0.46,21.07,2.02,-0.17,22.03,2.34,0.0,29.21,2.13,0.1,29.25,1.41,-0.02,34.88,30.17,22.92,24.37,31.44,30.64,54051
104,104,10/11/2017 8:00:00 AM,29525.7,28371.9,407.6,776.8,29557.4,252.4,0.0,522.7,17.3,0.0,2338.5,2129.5,1987.7,2102.8,1495.9,1670.4,2072.1,2131.8,34.96,1.34,-0.07,29.71,1.23,-0.55,22.47,1.86,-0.12,23.42,2.23,0.15,29.33,2.21,0.12,29.16,1.34,0.04,36.23,30.39,24.21,25.8,31.66,30.54,54051
105,105,10/11/2017 9:00:00 AM,29579.3,29659.1,460.5,729.7,29548.6,235.8,0.0,569.2,29.8,0.0,2337.7,2164.5,2049.3,2148.9,1587.7,1763.8,2105.5,2164.2,36.82,1.4,-0.38,35.69,0.99,-0.73,24.58,2.1,-0.17,27.4,2.77,0.22,31.66,2.11,0.15,31.39,1.22,-0.03,37.84,35.95,26.51,30.39,33.92,32.58,54051
106,106,10/11/2017 10:00:00 AM,30119.0,30498.8,897.5,775.6,29561.1,244.1,0.0,563.7,87.2,0.0,2074.1,2217.4,2112.1,2192.0,1651.0,1865.7,2140.4,2186.1,40.79,1.52,-0.46,40.94,0.54,-0.88,28.57,1.9,-0.22,32.08,2.61,-0.1,37.21,2.21,-0.13,33.33,1.4,0.08,41.85,40.6,30.25,34.59,39.29,34.81,54051
107,107,10/11/2017 11:00:00 AM,30638.6,30934.8,1576.7,775.0,29551.2,235.0,0.0,562.5,106.0,0.0,1767.1,2243.0,2148.9,2216.2,1684.0,1946.9,2150.3,2175.3,43.16,-0.28,-0.41,41.83,0.47,-0.8,32.22,1.37,-0.4,36.93,1.56,-0.14,39.85,3.25,-0.25,36.48,1.3,0.16,42.47,41.5,33.19,38.35,42.85,37.94,54051
108,108,10/11/2017 12:00:00 PM,30930.2,31589.5,1665.7,776.5,29558.1,171.6,3.0,554.5,153.4,0.0,1356.8,2265.0,2189.3,2231.9,1718.5,2011.3,2175.6,2167.2,45.67,-1.57,-0.3,42.36,0.45,-1.19,34.86,0.57,-0.55,41.31,1.77,-0.39,41.71,4.02,-0.37,40.49,1.52,-0.18,43.8,41.62,34.88,42.69,45.36,41.83,54051
109,109,10/11/2017 1:00:00 PM,31306.2,32641.1,1684.6,907.1,29576.3,171.0,3.8,534.0,174.8,0.0,1067.1,2245.2,2228.4,2230.0,1728.7,2062.5,2207.1,2173.7,48.91,-2.8,-0.47,43.39,-0.22,-1.17,39.66,0.83,-0.88,42.99,2.3,-0.63,43.98,3.34,-0.45,42.35,2.27,-0.01,45.64,42.0,39.61,44.66,46.87,44.61,54051
110,110,10/11/2017 2:00:00 PM,31087.6,33600.6,1901.5,908.7,29596.9,198.6,3.9,517.3,167.9,0.0,921.6,2199.0,2244.9,2221.4,1725.4,2099.1,2199.0,2170.3,53.66,-2.4,-0.84,45.9,1.45,-1.36,41.24,0.86,-1.05,47.34,2.18,-0.77,48.63,5.13,-0.8,44.47,3.38,-0.06,50.42,45.99,41.05,48.75,52.96,47.79,54051
111,111,10/11/2017 3:00:00 PM,30824.4,32522.0,2398.4,893.0,29617.2,200.2,3.9,544.7,179.3,0.0,1010.6,2132.0,2225.9,2197.1,1736.9,2132.3,2176.4,2146.4,55.35,-3.51,-1.09,48.7,0.26,-1.74,43.77,0.17,-1.18,52.4,2.26,-1.02,50.52,5.23,-0.93,45.96,2.7,-0.01,50.75,47.22,42.76,53.64,54.82,48.65,54051
112,112,10/11/2017 4:00:00 PM,31026.5,32747.7,2450.8,997.8,29643.7,340.2,4.0,530.0,131.6,0.0,878.1,2092.6,2221.1,2191.9,1763.9,2150.1,2162.4,2134.3,57.95,-2.8,-1.4,53.12,0.33,-1.97,47.62,0.1,-1.23,55.18,0.65,-1.09,51.95,7.28,-0.94,52.21,3.3,0.06,53.75,51.48,46.49,54.74,58.29,55.57,54051
113,113,10/11/2017 5:00:00 PM,31210.5,33232.9,2202.6,914.9,29728.1,343.7,4.0,532.3,59.3,0.0,959.6,2076.5,2207.3,2201.7,1795.4,2123.2,2122.0,2126.8,52.25,-2.46,-1.34,51.18,-0.32,-1.93,46.87,-0.1,-1.2,52.27,2.57,-1.11,48.01,5.07,-0.88,47.78,2.91,0.11,48.45,48.93,45.57,53.73,52.2,50.8,54051
114,114,10/11/2017 6:00:00 PM,31123.6,32548.5,2560.3,904.7,29761.3,560.3,3.9,523.4,0.0,0.0,983.3,2066.2,2196.5,2197.5,1820.1,2083.2,2080.3,2116.9,49.52,-2.37,-1.3,47.96,-1.06,-1.83,46.41,-0.47,-1.14,45.62,0.7,-0.65,41.79,3.16,-0.8,44.59,1.91,0.07,45.85,45.07,44.8,45.67,44.15,46.57,54051
115,115,10/11/2017 7:00:00 PM,31482.5,32809.0,2549.7,961.5,29799.9,492.1,4.0,494.7,0.0,0.0,941.0,2097.4,2231.3,2234.7,1885.9,2093.6,2088.5,2154.1,48.4,-0.39,-1.59,56.07,-1.84,-2.24,54.9,-0.39,-1.77,49.29,0.75,-0.91,42.85,3.37,-0.98,52.39,2.06,-0.21,46.42,51.99,52.74,49.13,45.24,54.24,54051
116,116,10/11/2017 8:00:00 PM,31097.3,32056.2,1656.6,888.9,29824.2,492.5,4.0,466.6,0.0,0.0,1285.1,2064.8,2207.8,2201.9,1880.3,2063.2,2064.8,2154.7,40.52,0.97,-0.85,44.48,0.21,-1.6,46.34,0.22,-0.9,41.84,1.73,-0.37,40.51,3.64,-0.46,41.38,2.29,0.04,40.64,43.09,45.66,43.2,43.69,43.71,54051
117,117,10/11/2017 9:00:00 PM,30240.9,29153.2,755.4,763.8,29849.9,493.7,4.1,465.0,0.0,0.0,1046.0,1981.1,2102.0,2076.5,1833.6,2000.3,1988.7,2067.0,34.82,1.03,-0.59,37.26,0.93,-1.09,39.22,0.93,-0.3,34.98,1.73,-0.29,32.15,2.09,-0.26,34.16,1.31,0.3,35.26,37.1,39.85,36.42,33.98,35.77,54051
118,118,10/11/2017 10:00:00 PM,28965.9,25409.1,416.9,624.2,29847.5,315.2,4.1,472.8,0.0,0.0,824.6,1853.0,1953.5,1921.4,1760.7,1865.9,1866.6,1908.4,27.6,1.26,-0.29,29.6,1.13,-0.64,28.78,1.06,-0.25,28.11,1.48,0.07,26.46,2.1,-0.03,27.42,1.11,0.22,28.57,30.09,29.59,29.66,28.53,28.75,54051
119,119,10/11/2017 11:00:00 PM,26550.0,22032.4,418.0,507.8,29855.0,316.0,4.1,474.2,0.0,0.0,737.4,1732.9,1827.3,1780.0,1691.4,1718.9,1734.0,1788.4,23.3,0.83,-0.18,25.58,0.79,-0.44,24.08,1.65,-0.3,24.48,2.15,-0.04,24.24,1.95,-0.12,23.94,0.95,0.05,23.95,25.93,25.43,26.59,26.07,24.94,54051
120,120,10/12/2017 12:00:00 AM,24672.3,19932.9,417.8,606.0,29891.3,315.4,4.1,478.7,0.0,0.0,532.7,1640.0,1729.8,1687.4,1616.8,1605.8,1613.5,1722.8,22.62,1.05,-0.29,24.86,0.23,-0.16,22.68,1.55,-0.32,22.16,1.71,-0.25,24.67,1.82,0.15,23.79,1.01,0.45,23.38,24.93,23.91,23.62,26.64,25.25,54408
121,121,10/12/2017 1:00:00 AM,24236.3,18315.3,418.8,676.4,29952.8,316.6,4.1,479.0,0.0,0.0,423.8,1572.0,1654.6,1614.6,1579.7,1512.2,1523.8,1657.1,22.01,1.23,-0.16,22.96,0.93,-0.08,20.99,1.78,-0.14,20.8,1.79,-0.15,22.01,1.9,0.19,21.95,0.93,0.47,23.08,23.81,22.63,22.44,24.1,23.35,54408
122,122,10/12/2017 2:00:00 AM,23962.0,18128.9,412.7,602.8,30028.6,318.3,4.1,475.6,0.0,0.0,379.2,1530.8,1604.3,1564.9,1571.2,1440.1,1463.8,1584.6,20.96,1.3,-0.02,21.99,1.12,0.14,20.55,1.73,-0.08,19.81,1.96,-0.06,20.9,1.81,0.25,20.98,0.98,0.46,22.24,23.25,22.2,21.71,22.96,22.42,54408
123,123,10/12/2017 3:00:00 AM,22725.9,17479.2,408.8,616.0,29951.6,318.7,4.1,480.1,0.0,0.0,407.9,1511.6,1583.5,1540.3,1571.8,1392.4,1430.4,1549.9,20.69,1.32,0.01,21.66,1.12,0.14,20.34,1.8,0.02,19.04,1.92,0.02,20.23,1.74,0.22,20.26,1.18,0.48,22.02,22.92,22.16,20.98,22.19,21.92,54408
124,124,10/12/2017 4:00:00 AM,23042.7,18157.9,410.1,176.2,29980.8,317.4,4.1,483.1,0.0,0.0,418.5,1530.6,1604.0,1557.6,1599.9,1361.8,1423.8,1581.0,20.76,1.44,-0.01,21.73,1.39,0.14,20.29,1.91,0.0,18.92,1.9,0.02,19.77,1.96,0.21,20.87,1.31,0.43,22.19,23.26,22.2,20.84,21.94,22.61,54408
125,125,10/12/2017 5:00:00 AM,24259.2,19596.0,385.0,175.7,30049.8,317.6,4.1,508.1,0.0,0.0,416.3,1633.9,1722.0,1657.5,1709.0,1363.7,1450.0,1688.0,22.45,1.45,-0.24,25.18,1.18,-0.24,21.54,1.87,-0.03,19.31,1.97,-0.01,20.2,1.99,0.01,23.19,1.55,0.19,23.66,26.12,23.38,21.27,22.2,24.93,54408
126,126,10/12/2017 6:00:00 AM,27109.7,22964.7,361.5,175.3,30059.7,319.7,4.0,502.5,0.0,0.0,455.5,1825.4,1940.6,1843.0,1916.2,1398.5,1515.2,1897.8,30.55,1.9,-0.79,31.79,1.7,-0.47,29.55,1.78,-0.21,20.16,2.04,-0.1,20.65,2.39,0.05,29.58,2.41,0.24,31.66,33.02,31.12,22.1,23.09,32.23,54408
127,127,10/12/2017 7:00:00 AM,29649.5,25855.8,520.1,349.1,30106.2,317.1,4.0,505.3,0.0,0.0,490.6,1961.7,2095.8,1971.4,2068.9,1445.1,1597.5,2033.8,29.74,1.34,-0.57,33.79,1.32,-0.23,29.14,1.49,-0.46,21.07,2.02,-0.17,22.03,2.34,0.0,29.21,2.13,0.1,30.51,34.88,30.17,22.92,24.37,31.44,54408
128,128,10/12/2017 8:00:00 AM,29839.5,26291.3,333.9,455.2,30089.8,319.3,4.0,505.6,8.2,0.0,522.4,1972.9,2129.5,1987.7,2102.8,1495.9,1670.4,2072.1,29.32,1.53,-0.69,34.96,1.34,-0.07,29.71,1.23,-0.55,22.47,1.86,-0.12,23.42,2.23,0.15,29.33,2.21,0.12,30.16,36.23,30.39,24.21,25.8,31.66,54408
129,129,10/12/2017 9:00:00 AM,30315.5,26866.9,428.1,481.9,29989.0,321.6,3.9,505.9,24.3,0.0,632.5,2000.0,2164.5,2049.3,2148.9,1587.7,1763.8,2105.5,30.72,1.45,-0.93,36.82,1.4,-0.38,35.69,0.99,-0.73,24.58,2.1,-0.17,27.4,2.77,0.22,31.66,2.11,0.15,31.24,37.84,35.95,26.51,30.39,33.92,54408
